url,title,area,salary,company_type,requirements,company_name
https://msearch.51job.com/jobs/guangzhou/127873311.html?jobtype=0_0&rc=03,数据分析,广州,6-8千/月,外资（非欧美）,本科 | 在校生/应届生,创颖峻网络科技（深圳）有限公司
https://msearch.51job.com/jobs/guangzhou/93286632.html?jobtype=0_0&rc=03,数据分析（平台管理员）,广州,0.8-1.5万/月,外资（非欧美）,硕士 | 在校生/应届生,创颖峻网络科技（深圳）有限公司
https://msearch.51job.com/jobs/guangzhou/133429432.html?jobtype=0_0&rc=03,数据分析工程师-广传媒,广州-海珠区,20-25万/年,上市公司,本科 | 在校生/应届生,广东广州日报传媒股份有限公司
https://msearch.51job.com/jobs/guangzhou/131156723.html?jobtype=0_1&rc=03,新零售-数据分析岗 (MJ001360),深圳,5-7千/月,推广民营公司,本科 | 在校生/应届生,广州市钱大妈农产品有限公司
https://msearch.51job.com/jobs/guangzhou/129128961.html?jobtype=0_0&rc=03,GIS实习生,广州-天河区,150元/天,民营公司,大专 | 在校生/应届生,广州小鹏汽车科技有限公司
https://msearch.51job.com/jobs/guangzhou/131124565.html?jobtype=0_0&rc=03,视觉感知数据分析技术员（劳务工）,广州-天河区,0.5-1万/月,民营公司,大专 | 在校生/应届生,广州小鹏汽车科技有限公司
https://msearch.51job.com/jobs/shanghai/120644713.html?jobtype=0_0&rc=03,数据分析师,上海-静安区,6-8千/月,国企,本科 | 1年,睿锦尚品国际贸易（上海）有限公司
https://msearch.51job.com/jobs/shanghai/129028014.html?jobtype=0_0&rc=03,数据分析师/数据挖掘,上海-普陀区,1.5-2万/月,民营公司,本科 | 3-4年,苏州丰汇达工程管理咨询有限公司
https://msearch.51job.com/jobs/shanghai/133002700.html?jobtype=0_0&rc=03,（BI方向）数据分析师,上海-静安区,1.2-1.6万/月,外资（欧美）,本科 | 1年,上海贝塔斯曼欧唯特信息服务有限公司
https://msearch.51job.com/jobs/shanghai/132972261.html?jobtype=0_0&rc=03,数据分析师,上海-静安区,1-1.5万/月,外资（欧美）,本科 | 1年,上海贝塔斯曼欧唯特信息服务有限公司
https://msearch.51job.com/jobs/shanghai/127417670.html?jobtype=0_0&rc=03,业务数据分析师,上海-宝山区,1.5-2万/月,民营公司,本科 | 5-7年,上海宝资软件有限公司
https://msearch.51job.com/jobs/shanghai/132817323.html?jobtype=0_0&rc=03,数据分析师,上海-闵行区,7-9千/月,外资（非欧美）,本科 | 1年,数库（上海）科技有限公司
https://msearch.51job.com/jobs/shanghai/133354641.html?jobtype=0_0&rc=03,数据分析师,上海-长宁区,1.2-1.6万/月,民营公司,本科 | 1年,携程集团
https://msearch.51job.com/jobs/shanghai/123950582.html?jobtype=0_0&rc=03,高级数据分析师,上海-松江区,1-1.5万/月,上市公司,本科 | 5-7年,上海来伊份股份有限公司
https://msearch.51job.com/jobs/shanghai/126694103.html?jobtype=0_0&rc=03,电商数据分析师,上海-松江区,1-1.5万/月,上市公司,本科 | 3-4年,上海来伊份股份有限公司
https://msearch.51job.com/jobs/shanghai/133099912.html?jobtype=0_0&rc=03,数据分析师,上海-闵行区,2.5-5万/月,民营公司,本科 | 3-4年,祥源控股集团有限责任公司
https://msearch.51job.com/jobs/shanghai/130479777.html?jobtype=0_0&rc=03,数据银行分析师,上海-静安区,1.5-3万/月,民营公司,本科 | 2年,青英企业管理（上海）有限公司
https://msearch.51job.com/jobs/shanghai/124712935.html?jobtype=0_0&rc=03,某知名电商-数据银行分析师,上海-静安区,1.5-3万/月,民营公司,本科 | 1年,青英人力资源有限公司合肥分公司
https://msearch.51job.com/jobs/shanghai/110429094.html?jobtype=0_0&rc=03,人力资源数据分析师,上海-长宁区,1-1.5万/月,民营公司,大专 | 1年,上海百秋电子商务有限公司
https://msearch.51job.com/jobs/shanghai/132339130.html?jobtype=0_0&rc=03,数据分析师(J10454),上海-静安区,0.9-1.3万/月,合资,硕士 | 1年,上海特朗思大宇宙信息技术服务有限公司
https://msearch.51job.com/jobs/shanghai/131422003.html?jobtype=0_0&rc=03,数据分析师(J10219),上海-静安区,1.2-1.5万/月,合资,本科 | 2年,上海特朗思大宇宙信息技术服务有限公司
https://msearch.51job.com/jobs/shanghai/126560145.html?jobtype=0_0&rc=03,数据分析师（SQL）,上海-静安区,0.8-1.5万/月,合资,本科 | 1年,JDING信息咨询公司
https://msearch.51job.com/jobs/shanghai/115068071.html?jobtype=0_0&rc=03,数据分析师,上海-静安区,0.8-1万/月,民营公司,本科 | 2年,上海时代光华教育发展有限公司
https://msearch.51job.com/jobs/shanghai/133543265.html?jobtype=0_0&rc=03,数据分析师（偏产品经理）,上海-闵行区,1.5-2.2万/月,民营公司,本科 | 3-4年,上海涓海贸易有限公司
https://msearch.51job.com/jobs/shanghai/125456218.html?jobtype=0_0&rc=03,BI数据分析师,上海-徐汇区,1-2万/月,合资,本科 | 3-4年,艾瑞咨询集团
https://msearch.51job.com/jobs/shanghai/133175966.html?jobtype=0_0&rc=03,数据专员/数据分析师,上海-长宁区,0.8-1万/月,民营公司,本科 | 1年,上海轩天置业有限公司
https://msearch.51job.com/jobs/shanghai/128985555.html?jobtype=0_0&rc=03,高级数据分析师（创新药方向）,上海-浦东新区,1.3-2万/月,民营公司,博士 | 无需经验,医药魔方
https://msearch.51job.com/jobs/shanghai/128985293.html?jobtype=0_0&rc=03,数据分析师（创新药方向）,上海-浦东新区,0.8-1.5万/月,民营公司,硕士 | 无需经验,医药魔方
https://msearch.51job.com/jobs/shanghai/128979788.html?jobtype=0_1&rc=03,市场数据分析师,北京,0.8-1.5万/月,推广民营公司,本科 | 无需经验,医药魔方
https://msearch.51job.com/jobs/shanghai/124514216.html?jobtype=0_0&rc=03,医药数据分析师(疫苗方向),上海-浦东新区,0.8-1.5万/月,民营公司,硕士 | 1年,医药魔方
https://msearch.51job.com/jobs/shanghai/129616544.html?jobtype=0_0&rc=03,数据分析师（旺铺）,上海,1.5-2.5万/月,外资（非欧美）,本科 | 1年,上海旺旺食品集团有限公司
https://msearch.51job.com/jobs/shanghai/107768986.html?jobtype=0_0&rc=03,大数据分析师,上海,0.7-1.4万/月,外资（非欧美）,本科 | 1年,上海旺旺食品集团有限公司
https://msearch.51job.com/jobs/shanghai/131544552.html?jobtype=0_0&rc=03,数据分析师,上海,6-8千/月,外资（非欧美）,大专 | 1年,上海旺旺食品集团有限公司
https://msearch.51job.com/jobs/shanghai/133173818.html?jobtype=0_0&rc=03,资深数据分析师(旺铺),上海,1.5-2.5万/月,外资（非欧美）,本科 | 5-7年,上海旺旺食品集团有限公司
https://msearch.51job.com/jobs/shanghai/125480495.html?jobtype=0_0&rc=03,数据分析师,上海-徐汇区,0.5-1万/月,民营公司,大专 | 2年,上海凯诘电子商务股份有限公司
https://msearch.51job.com/jobs/shanghai/133209581.html?jobtype=0_0&rc=03,数据分析师(国企）,上海-浦东新区,6-8千/月,国企,大专 | 2年,车享汽车俱乐部（上海）有限公司
https://msearch.51job.com/jobs/shanghai/128790702.html?jobtype=0_0&rc=03,数据分析师,上海-闵行区,0.8-1.2万/月,民营公司,本科 | 2年,荟品仓
https://msearch.51job.com/jobs/shanghai/130431327.html?jobtype=0_0&rc=03,数据分析师,上海-徐汇区,1.5-2万/月,民营公司,本科 | 3-4年,上海画龙信息科技有限公司
https://msearch.51job.com/jobs/shanghai/127337054.html?jobtype=0_0&rc=03,资深数据分析师(J14144),上海-闵行区,1.5-2万/月,民营公司,本科 | 5-7年,哈啰出行（哈罗单车hellobike）
https://msearch.51job.com/jobs/shanghai/133450022.html?jobtype=0_0&rc=03,数据分析师,上海-长宁区,1-1.2万/月,民营公司,本科 | 2年,珑擎信息技术（上海）有限公司
https://msearch.51job.com/jobs/shanghai/128747510.html?jobtype=0_0&rc=03,BI数据分析师,上海-嘉定区,1-1.5万/月,民营公司,大专 | 3-4年,上海司顺电子商务有限公司
https://msearch.51job.com/jobs/shanghai/130303567.html?jobtype=0_0&rc=03,BI数据分析师,上海-嘉定区,1-1.5万/月,民营公司,本科 | 2年,上海司顺电子商务有限公司
https://msearch.51job.com/jobs/shanghai/130253657.html?jobtype=0_0&rc=03,BI数据分析师,上海-嘉定区,1.5-2万/月,民营公司,本科 | 3-4年,上海司顺电子商务有限公司
https://msearch.51job.com/jobs/shanghai/133421563.html?jobtype=0_0&rc=03,项目管理办公室-数据分析师(contract),上海-浦东新区,,外资（非欧美）,本科 | 5-7年,东亚银行（中国）有限公司
https://msearch.51job.com/jobs/shanghai/130704382.html?jobtype=0_0&rc=03,数据业务分析师,上海,2-2.5万/月,外资（欧美）,本科 | 3-4年,仲量联行
https://msearch.51job.com/jobs/shanghai/133000755.html?jobtype=0_0&rc=03,商业数据分析师,上海-长宁区,,外资（欧美）,本科 | 2年,仲量联行
https://msearch.51job.com/jobs/shanghai/133338812.html?jobtype=0_0&rc=03,高级数据分析师MRM,上海-黄浦区,20-40万/年,外资（欧美）,本科 | 2年,高沃信息技术（上海）有限公司
https://msearch.51job.com/jobs/shanghai/128961731.html?jobtype=0_0&rc=03,数据分析师,上海-杨浦区,1.5-2.5万/月,上市公司,本科 | 3-4年,爱回收
https://msearch.51job.com/jobs/shanghai/129435552.html?jobtype=0_0&rc=03,数据分析师,上海-浦东新区,1.5-2万/月,国企,本科 | 1年,上海浦东发展银行股份有限公司信用卡中心
https://msearch.51job.com/jobs/shanghai/133158091.html?jobtype=0_0&rc=03,数据分析师,上海-闵行区,1.5-2.5万/月,民营公司,本科 | 5-7年,上海吉祥航空股份有限公司
https://msearch.51job.com/jobs/shanghai/133049810.html?jobtype=0_0&rc=03,数据分析师,上海-浦东新区,6-8千/月,国企,大专 | 2年,车享汽车俱乐部（上海）有限公司
https://msearch.51job.com/jobs/shanghai/130197111.html?jobtype=0_0&rc=03,数据分析师,上海-虹口区,1.5-2.5万/月,民营公司,硕士 | 2年,掌门教育（上海）HR
https://msearch.51job.com/jobs/shanghai/131863914.html?jobtype=0_0&rc=03,广告数据分析师,上海-闵行区,1-1.5万/月,民营公司,本科 | 2年,上海特迈特广告有限公司
https://msearch.51job.com/jobs/shanghai/129383355.html?jobtype=0_0&rc=03,电商数据分析师（BI）,上海-长宁区,1-1.5万/月,民营公司,本科 | 3-4年,上海特迈特广告有限公司
https://msearch.51job.com/jobs/shanghai/126827266.html?jobtype=0_0&rc=03,营销数据分析师,上海-长宁区,1.2-2万/月,民营公司,本科 | 3-4年,上海特迈特广告有限公司
https://msearch.51job.com/jobs/shanghai/123695855.html?jobtype=0_0&rc=03,15614-SLG手游高级数据分析师,上海-黄浦区,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/131322843.html?jobtype=0_0&rc=03,数据报表分析,深圳-龙华区,6-8千/月,民营公司,大专 | 无需经验,深圳市美夕科技有限公司
https://msearch.51job.com/jobs/shenzhen/132711274.html?jobtype=0_0&rc=03,PM助理/数据分析,深圳,6-8千/月,民营公司,大专 | 1年,深圳市天迅光电有限公司
https://msearch.51job.com/jobs/shenzhen/133095068.html?jobtype=0_0&rc=03,亚马逊数据分析/精品开发,深圳-龙岗区,0.8-1.4万/月,民营公司,本科 | 1年,深圳市高玛科技有限公司
https://msearch.51job.com/jobs/shenzhen/133072854.html?jobtype=0_0&rc=03,跨境电商数据分析  亚马逊平台,深圳-龙华区,0.8-1.4万/月,民营公司,本科 | 1年,深圳市高玛科技有限公司
https://msearch.51job.com/jobs/shenzhen/132973503.html?jobtype=0_0&rc=03,跨境电商数据分析  地铁口+住宿,深圳-龙岗区,0.7-1.4万/月,民营公司,本科 | 1年,深圳市高玛科技有限公司
https://msearch.51job.com/jobs/shenzhen/132972512.html?jobtype=0_0&rc=03,跨境电商数据分析  靠近地铁,深圳-龙岗区,0.7-1.4万/月,民营公司,本科 | 1年,深圳市高玛科技有限公司
https://msearch.51job.com/jobs/shenzhen/133460197.html?jobtype=0_0&rc=03,大数据测试,深圳-福田区,1.5-2万/月,合资,本科 | 3-4年,深圳市德科信息技术有限公司
https://msearch.51job.com/jobs/shenzhen/133441535.html?jobtype=0_0&rc=03,电商数据分析,深圳-南山区,0.7-1.2万/月,民营公司,本科 | 3-4年,七彩（深圳）电子商务有限公司
https://msearch.51job.com/jobs/shenzhen/124797650.html?jobtype=0_0&rc=03,高级运营专员,深圳-宝安区,0.8-1万/月,民营公司,大专 | 2年,跨越速运集团有限公司
https://msearch.51job.com/jobs/shenzhen/124932459.html?jobtype=0_0&rc=03,高级运营专员,深圳-宝安区,0.8-1万/月,民营公司,大专 | 2年,跨越速运集团有限公司
https://msearch.51job.com/jobs/shenzhen/127630379.html?jobtype=0_0&rc=03,Power BI数据产品经理,深圳,1-1.5万/月,民营公司,本科 | 2年,深圳悦策科技有限公司
https://msearch.51job.com/jobs/shenzhen/130134453.html?jobtype=0_0&rc=03,需求分析师BA（华南）,深圳-福田区,1.5-2万/月,民营公司,本科 | 5-7年,上海欣兆阳信息科技有限公司
https://msearch.51job.com/jobs/shenzhen/124200062.html?jobtype=0_0&rc=03,业务分析师,深圳-福田区,2-3万/月,民营公司,本科 | 5-7年,上海欣兆阳信息科技有限公司
https://msearch.51job.com/jobs/shenzhen/130621586.html?jobtype=0_0&rc=03,计划审核专员,深圳,6-8千/月,民营公司,大专 | 1年,深圳市利朗达科技有限公司
https://msearch.51job.com/jobs/shenzhen/133269977.html?jobtype=0_0&rc=03,需求分析师,深圳-福田区,1.5-2万/月,民营公司,本科 | 3-4年,京北方信息技术股份有限公司-深圳分公司
https://msearch.51job.com/jobs/shenzhen/133269475.html?jobtype=0_0&rc=03,高级需求分析师,深圳-福田区,1.5-2万/月,民营公司,大专 | 5-7年,京北方信息技术股份有限公司-深圳分公司
https://msearch.51job.com/jobs/shenzhen/132623913.html?jobtype=0_0&rc=03,Business Transformation Analyst,深圳-南山区,1-2.4万/月,上市公司,本科 | 1年,深圳虾皮信息科技有限公司
https://msearch.51job.com/jobs/shenzhen/127931193.html?jobtype=0_0&rc=03,物流产品专员（数据分析监控）,深圳-龙岗区,7-9千/月,民营公司,本科 | 1年,福建纵腾网络有限公司
https://msearch.51job.com/jobs/shenzhen/129299527.html?jobtype=0_0&rc=03,大数据开发工程师,深圳-龙岗区,1.5-3万/月,民营公司,本科 | 5-7年,福建纵腾网络有限公司
https://msearch.51job.com/jobs/shenzhen/133180664.html?jobtype=0_0&rc=03,运营助理,深圳-宝安区,0.6-1.1万/月,合资,本科 | 2年,深圳市德科信息技术有限公司
https://msearch.51job.com/jobs/shenzhen/133082946.html?jobtype=0_0&rc=03,跨境电商选品分析专员（亚马逊）,深圳-龙岗区,1-1.7万/月,民营公司,本科 | 2年,深圳市九行星科技有限公司
https://msearch.51job.com/jobs/shenzhen/131194818.html?jobtype=0_0&rc=03,物流数据分析汇总/双休,深圳-龙华区,7-9千/月,民营公司,大专 | 1年,广东晓康彩印科技有限公司
https://msearch.51job.com/jobs/shenzhen/128367543.html?jobtype=0_0&rc=03,模具测量技术员,深圳-宝安区,7-8千/月,外资（非欧美）,中专 | 2年,喜高实业（深圳）有限公司
https://msearch.51job.com/jobs/shenzhen/127036670.html?jobtype=0_0&rc=03,Senior Software Engineer (Big Data),深圳,,外资（欧美）,5-7年,亿磐
https://msearch.51job.com/jobs/shenzhen/133345863.html?jobtype=0_0&rc=03,大数据开发工程师,深圳-南山区,2-2.5万/月,民营公司,本科 | 5-7年,京北方信息技术股份有限公司-深圳分公司
https://msearch.51job.com/jobs/shenzhen/132206438.html?jobtype=0_0&rc=03,数据分析文员/库存规划文员,深圳-龙岗区,6-8千/月,民营公司,大专 | 1年,深圳威罗帕服饰有限公司
https://msearch.51job.com/jobs/shenzhen/131997348.html?jobtype=0_0&rc=03,机械专利储备干部（经验不限+重点培养）,深圳-南山区,0.8-1.2万/月,民营公司,本科 | 1年,维正集团
https://msearch.51job.com/jobs/shenzhen/131263121.html?jobtype=0_0&rc=03,电商数据分析+双休,深圳-龙岗区,0.8-1万/月,合资,大专 | 无需经验,广州市天河区谣增网络科技有限公司
https://msearch.51job.com/jobs/shenzhen/131590280.html?jobtype=0_0&rc=03,商业分析师,深圳-南山区,1.5-3万/月,国企,硕士 | 2年,中国中金财富证券有限公司
https://msearch.51job.com/jobs/shenzhen/132521053.html?jobtype=0_0&rc=03,大数据开发工程师,深圳-南山区,1.6-2万/月,上市公司,本科 | 3-4年,深圳市网新新思软件有限公司
https://msearch.51job.com/jobs/shenzhen/130767689.html?jobtype=0_0&rc=03,业务数据分析专员+96制,深圳-南山区,0.7-1万/月,民营公司,本科 | 无需经验,杭州味出道科技有限公司
https://msearch.51job.com/jobs/shenzhen/127922371.html?jobtype=0_0&rc=03,日语基金数据分析员,深圳-福田区,6-8千/月,外资（欧美）,本科 | 无需经验,晨星资讯（深圳）有限公司
https://msearch.51job.com/jobs/shenzhen/131578883.html?jobtype=0_0&rc=03,APP终端数据分析员/包吃住,深圳-南山区,6.8-9.8千/月,民营公司,大专 | 1年,深圳市美耐特科技有限公司
https://msearch.51job.com/jobs/shenzhen/128615722.html?jobtype=0_0&rc=03,德邦快递管理培训生——海豚计划,深圳-龙华区,5-9千/月,民营公司,本科 | 无需经验,德邦快递
https://msearch.51job.com/jobs/shenzhen/132633198.html?jobtype=0_0&rc=03,深圳德邦储备干部,深圳-龙华区,5-9千/月,民营公司,本科 | 无需经验,德邦快递
https://msearch.51job.com/jobs/shenzhen/126624263.html?jobtype=0_0&rc=03,数据库管理,深圳-南山区,1-1.5万/月,民营公司,本科 | 2年,仅一（广州）科技有限公司
https://msearch.51job.com/jobs/shenzhen/130662356.html?jobtype=0_0&rc=03,电商数据分析,深圳-龙岗区,5.5-7千/月,民营公司,大专 | 1年,陕西兰杉网络科技有限公司
https://msearch.51job.com/jobs/shenzhen/117899234.html?jobtype=0_0&rc=03,市场分析师/餐补,深圳-龙华区,1-2万/月,民营公司,大专 | 3-4年,深圳桑椹电子商务有限公司
https://msearch.51job.com/jobs/shenzhen/120402692.html?jobtype=0_0&rc=03,15605-《王牌战士》游戏运营（数据分析）(深圳）,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/123795462.html?jobtype=0_0&rc=03,22989-腾讯云大数据开发工程师,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/123356821.html?jobtype=0_0&rc=03,15571-《使命召唤手游》商业化数据分析（深圳）,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/128834559.html?jobtype=0_0&rc=03,SA - Cyber Security (物/车联网) - Risk Assurance - GZ/SZ,深圳,,外资（欧美）,本科 | 2年,PwC 普华永道
https://msearch.51job.com/jobs/shenzhen/128186596.html?jobtype=0_0&rc=03,企划岗（数据分析）(007067),深圳-福田区,30-40万/年,国企,本科 | 5-7年,中信银行信用卡中心
https://msearch.51job.com/jobs/shenzhen/129100678.html?jobtype=0_0&rc=03,规划管理岗(007119),深圳-福田区,20-30万/年,国企,硕士 | 3-4年,中信银行信用卡中心
https://msearch.51job.com/jobs/shenzhen/130823009.html?jobtype=0_0&rc=03,产品企划岗（数据分析方向）(007357),深圳-福田区,20-30万/年,国企,本科 | 3-4年,中信银行信用卡中心
https://msearch.51job.com/jobs/shenzhen/118209492.html?jobtype=0_0&rc=03,15571-《使命召唤手游》商业化数据分析（深圳）,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/118208921.html?jobtype=0_0&rc=03,23486-证券数据分析,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/123437027.html?jobtype=0_0&rc=03,36665-乘车码大数据工程师,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/123437423.html?jobtype=0_0&rc=03,30625-腾讯广告产品运营经理-数据分析方向（深圳）,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/shenzhen/123695832.html?jobtype=0_0&rc=03,25926-用户画像大数据分析工程师,深圳,,民营公司,本科 | 3-4年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/guangzhou/129676603.html?jobtype=0_0&rc=03,数据分析（朝九晚五 周末双休）,广州-天河区,4.5-6千/月,创业公司,大专 | 在校生/应届生,广州瀚信信息咨询服务有限公司
https://msearch.51job.com/jobs/guangzhou/130112060.html?jobtype=0_0&rc=03,数据服务实习生（要出差）,广州,120元/天,国企,大专 | 在校生/应届生,广东方胜人力资源服务有限公司
https://msearch.51job.com/jobs/guangzhou/119861181.html?jobtype=0_0&rc=03,数据分析实习生,广州-天河区,3-4.5千/月,民营公司,大专 | 在校生/应届生,中赢智数（广东）科技有限公司
https://msearch.51job.com/jobs/guangzhou/133029765.html?jobtype=0_0&rc=03,数据分析专员(J10980),广州-海珠区,6-8千/月,外资（非欧美）,本科 | 在校生/应届生,广州冠壹商务管理有限公司
https://msearch.51job.com/jobs/guangzhou/125425136.html?jobtype=0_0&rc=03,数据分析处理实习生应届生,广州-越秀区,3.5-4千/月,民营公司,在校生/应届生,广州仓实信息科技有限公司
https://msearch.51job.com/jobs/guangzhou/130738837.html?jobtype=0_0&rc=03,数据分析运营,广州-天河区,1.1-1.5万/月,民营公司,本科 | 在校生/应届生,广州光娱信息科技有限公司
https://msearch.51job.com/jobs/guangzhou/133151842.html?jobtype=0_1&rc=03,数据分析员,佛山,5.5-8千/月,推广民营公司,大专 | 在校生/应届生,广东鹏洋应急科技有限公司广州分公司
https://msearch.51job.com/jobs/guangzhou/132391560.html?jobtype=0_0&rc=03,店铺业务数据分析职员,广州-天河区,0.7-1万/月,外资（非欧美）,本科 | 在校生/应届生,无限极（中国）有限公司
https://msearch.51job.com/jobs/guangzhou/129428267.html?jobtype=0_0&rc=03,初级数据治理岗,广州,,国企,本科 | 在校生/应届生,联通省公司本部
https://msearch.51job.com/jobs/guangzhou/129427942.html?jobtype=0_0&rc=03,初级数据运营岗,广州,,国企,本科 | 在校生/应届生,联通省公司本部
https://msearch.51job.com/jobs/guangzhou/124890495.html?jobtype=0_0&rc=03,数据分析/运营,广州-天河区,3-4.5千/月,上市公司,本科 | 在校生/应届生,南京迈特望科技股份有限公司
https://msearch.51job.com/jobs/guangzhou/130482968.html?jobtype=0_0&rc=03,数据分析工程师,广州-黄埔区,1-2万/月,民营公司,本科 | 在校生/应届生,深圳市南电云商有限公司
https://msearch.51job.com/jobs/guangzhou/129413303.html?jobtype=0_0&rc=03,数据分析实习生,广州-天河区,3-4.5千/月,民营公司,本科 | 在校生/应届生,韩国瓷肌中国区公司
https://msearch.51job.com/jobs/guangzhou/129146876.html?jobtype=0_0&rc=03,电商培训生-数据分析方向(J10525),广州-天河区,0.8-1万/月,民营公司,本科 | 在校生/应届生,汤臣倍健药业有限公司
https://msearch.51job.com/jobs/guangzhou/124973316.html?jobtype=0_0&rc=03,电商培训生-数据分析方向(J10300),广州-天河区,0.8-1万/月,民营公司,本科 | 在校生/应届生,汤臣倍健药业有限公司
https://msearch.51job.com/jobs/guangzhou/132030005.html?jobtype=0_0&rc=03,数据挖掘分析师,广州-天河区,0.8-2万/月,国企,本科 | 在校生/应届生,广州越秀兴业地产代理有限公司
https://msearch.51job.com/jobs/guangzhou/127523483.html?jobtype=0_0&rc=03,管培生（数据分析师方向）,广州-海珠区,5-7千/月,民营公司,本科 | 在校生/应届生,广东参之源健康科技有限公司
https://msearch.51job.com/jobs/guangzhou/131477584.html?jobtype=0_0&rc=03,私募金融数据分析师,广州-天河区,1.5-2万/月,民营公司,硕士 | 在校生/应届生,广州恒迈资产管理有限公司
https://msearch.51job.com/jobs/guangzhou/131296291.html?jobtype=0_0&rc=03,在线文字客服,广州-天河区,4.5-6千/月,民营公司,大专 | 在校生/应届生,广州朔影贸易有限公司
https://msearch.51job.com/jobs/guangzhou/133490690.html?jobtype=0_0&rc=03,金融数据分析员（技术岗）,广州-越秀区,0.8-1万/月,民营公司,大专 | 在校生/应届生,广东鑫盛弘创资产管理有限公司
https://msearch.51job.com/jobs/guangzhou/126414354.html?jobtype=0_0&rc=03,中国电信—文字客服文员,广州-天河区,6-8千/月,合资,大专 | 在校生/应届生,广州赢创汽车租赁有限公司
https://msearch.51job.com/jobs/guangzhou/131453680.html?jobtype=0_0&rc=03,中国电信—文字客服文员,广州-天河区,6-8千/月,合资,大专 | 在校生/应届生,广州赢创汽车租赁有限公司
https://msearch.51job.com/jobs/guangzhou/129101264.html?jobtype=0_0&rc=03,内控中心-数据分析培训生 (MJ002677),广州-海珠区,5-7千/月,民营公司,本科 | 在校生/应届生,广州市钱大妈农产品有限公司
https://msearch.51job.com/jobs/guangzhou/132685298.html?jobtype=0_0&rc=03,产品标准工程师 (MJ004527),广州-海珠区,1-1.8万/月,民营公司,大专 | 在校生/应届生,广州市钱大妈农产品有限公司
https://msearch.51job.com/jobs/guangzhou/133519333.html?jobtype=0_0&rc=03,商业洞察分析师(J13267),广州-海珠区,1-1.5万/月,民营公司,本科 | 在校生/应届生,明略科技集团
https://msearch.51job.com/jobs/guangzhou/131552129.html?jobtype=0_0&rc=03,游戏运营助理（数据分析),广州,5-8千/月,民营公司,本科 | 在校生/应届生,广州市漫灵软件有限公司
https://msearch.51job.com/jobs/guangdongsheng/115857630.html?jobtype=0_0&rc=03,4399游戏2020届校园招聘,广州-黄埔区,0.8-1.6万/月,民营公司,本科 | 在校生/应届生,广州四三九九信息科技有限公司
https://msearch.51job.com/jobs/guangzhou/127815127.html?jobtype=0_0&rc=03,管培生（数据分析）,广州,4-6千/月,外资（非欧美）,本科 | 在校生/应届生,香港澳美制药厂有限公司
https://msearch.51job.com/jobs/guangzhou/131478603.html?jobtype=0_0&rc=03,私募量化分析师,广州-天河区,1-1.5万/月,民营公司,硕士 | 在校生/应届生,广州恒迈资产管理有限公司
https://msearch.51job.com/jobs/guangzhou/130898882.html?jobtype=0_0&rc=03,风险政策分析岗,广州-天河区,1.5千以下/月,国企,硕士 | 在校生/应届生,广州银行信用卡中心
https://msearch.51job.com/jobs/guangzhou/127119296.html?jobtype=0_0&rc=03,数据管理岗,广州-天河区,6-8千/月,国企,本科 | 在校生/应届生,广州银行信用卡中心
https://msearch.51job.com/jobs/guangzhou/126561947.html?jobtype=0_0&rc=03,金融数据分析（底薪6k+双休）,广州-天河区,6-8千/月,民营公司,大专 | 在校生/应届生,广州瀚信信息咨询服务有限公司
https://msearch.51job.com/jobs/guangzhou/125334039.html?jobtype=0_0&rc=03,算法工程师（偏NLP/知识图谱）,广州,,民营公司,硕士 | 在校生/应届生,佳都集团有限公司
https://msearch.51job.com/jobs/guangzhou/125334439.html?jobtype=0_0&rc=03,交通仿真工程师,广州,,民营公司,本科 | 在校生/应届生,佳都集团有限公司
https://msearch.51job.com/jobs/guangzhou/125334118.html?jobtype=0_0&rc=03,交通算法工程师,广州,,民营公司,硕士 | 在校生/应届生,佳都集团有限公司
https://msearch.51job.com/jobs/guangzhou/125334403.html?jobtype=0_0&rc=03,大数据可视化工程师,广州,,民营公司,本科 | 在校生/应届生,佳都集团有限公司
https://msearch.51job.com/jobs/guangzhou/125333950.html?jobtype=0_0&rc=03,大数据开发工程师,广州,,民营公司,硕士 | 在校生/应届生,佳都集团有限公司
https://msearch.51job.com/jobs/guangzhou/133291294.html?jobtype=0_0&rc=03,游戏数据分析师-网易团队-双休福利好,广州-天河区,18-30万/月,合资,本科 | 2年,深圳市德科信息技术有限公司
